,clean_text,filename
0,"['tres', 'grande', 'reto', 'reconocer', 'situación', 'mundial', 'actual', 'manera', 'especial', 'colombia', 'relación', 'campo', 'seguridad', 'alimentario', 'nutricional', 'san', 'inequidad', 'pobreza', 'factor', 'derrotar', 'condición', 'sostenibilidad', 'ambiental', 'producción', 'alimento', 'variabilidad', 'cambio', 'climático', 'factor', 'crítico', 'supervivencia', 'campo', 'colombiano', 'desarrollo', 'rural', 'factor', 'estratégico', 'desarrollo', 'país', 'cb', 'dos', 'primero', 'incluir', 'objetivo', 'desarrollo', 'sostenible', 'ods', 'hacer', 'parte', 'necesidad', 'alimentar', 'población', 'mundial', 'creciente', 'decisión', 'compartido', 'naciones', 'unidas', 'hacer él', 'criterio', 'sostenibilidad', 'equidad', 'ods', 'condición', 'variabilidad', 'adaptación', 'cambio', 'climático', 'tercero', 'específico', 'país', 'medir', 'brecha', 'desarrollo', 'campo', 'ciudad', 'colombia', 'dane', 'censo', 'nacional', 'agropecuario', 'aceptar', 'deuda', 'social', 'país', 'desarrollo', 'rural', 'dnp', 'informe', 'final', 'misión', 'transformación', 'campo', 'momento', 'preparar', 'aprovechar', 'condición', 'resultante', 'acuerdo', 'paz', 'post', 'conflito', 'corporación', 'biotec', 'cb', 'pionero', 'frente', 'aspecto', 'estratégico', 'construir', 'oferta', 'tecnológico', 'fundamentado', 'reconversión', 'agrícola', 'vivir', 'mejor', 'preparado', 'responder', 'reto', 'desarrollo', 'bio', 'colombia', 'potencial', 'aporte', 'cb', 'reconocer', 'participación', 'construcción', 'ecosistema', 'regional', 'innovación', 'incluir', 'narrativa', 'competitividad', 'departamento', 'crc', 'bionegocio', 'fortaleza', 'valle', 'cauca', 'cb', 'hacer', 'parte', 'comité', 'científico', 'región', 'planeación', 'gestión', 'rpg', 'posicionar', 'sector', 'rural', 'importancia', 'biodiversidad', 'capital', 'región', 'inexplicablemente', 'reconocido', 'decisión', 'política', 'público', 'planeación', 'cb', 'miembro', 'consejo', 'directivo', 'mesa', 'sectorial', 'biotecnología', 'sena', 'hacer', 'parte', 'iniciativa', 'cluster', 'especialmente', 'iniciativa', 'cluster', 'belleza', 'cuidado', 'personal', 'generación', 'ingrediente', 'natural', 'promover', 'cb', 'comenzar', 'ser', 'visible', 'factor', 'diferenciador', 'participación', 'mercado', 'mundial', 'cb', 'liderar', 'pacífico', 'relación', 'estrategia', 'colombio', 'expedición', 'bio', 'realizar', 'contexto', 'colciencia', 'primero', 'taller', 'nacional', 'región', 'biodiversidad', 'biotecnología', 'escenario', 'cambio', 'climático', 'colombia', 'alianza', 'ciat', 'participación', 'representante', 'sector', 'empresarial', 'académico', 'investigación', 'diáspora', 'científico', 'colombiano', 'expectativa', 'desarrollar', 'proyecto', 'estrategia', 'ser', 'embargo', 'aplazado', 'espera', 'recurso', 'madr', 'reconocer', 'importancia', 'pertinencia', 'oferta', 'tecnológico', 'cb', 'interés', 'representar', 'ministerio', 'registrar', 'comunicación', 'cb', 'posición', 'reflejar', 'embargo', 'remuneración', 'directo', 'proyecto', 'aprobado', 'financiación', 'corporación', 'buen', 'noticia', 'terminar', 'cb', 'día', 'compromiso', 'institucional', 'cierre', 'contrato', 'laboral', 'finalizar', 'año', 'todo', 'obligación', 'debidamente', 'cubierto', 'igualmente', 'buen', 'noticia', 'capacidad', 'presentar', 'documentar', 'patrimonio', 'institucional', 'corporación', 'registrar', 'componente', 'cuanto', 'propuesta', 'oportunidad', 'enfatizar', 'aprobación', 'junta', 'directivo', 'capitalización', 'investigacion', 'desarrollo', 'apoyo', 'parte', 'nuevo', 'rector', 'uv', 'renovación', 'convenio', 'universidad', 'valle', 'corporación', 'biotec', 'así', 'iniciativa', 'convenio', 'universidad', 'valle', 'corporación', 'biotec', 'ciat', 'listo', 'responder', 'reto', 'fundamental', 'reconocer', 'colombia', 'actualmente', 'sintonía', 'tendencia', 'mundial', 'contar', 'respaldo', 'uv', 'trabajar', 'entidad', 'aliado', 'aprovechar', 'avance', 'requerimiento', 'institucional', 'renovado', 'introducción', 'presentar', 'boletín', 'informativo', 'cb', 'correspondiente', 'segundo', 'semestre', 'objetivo', 'rendir', 'cuenta', 'socio', 'aliado', 'comunidad', 'general', 'resultado', 'avance', 'fin', 'poner él', 'disposición', 'utilización', 'aprovechamiento', 'corporación', 'biotec', 'cb', 'organización', 'privado', 'ánimo', 'lucro', 'promovido', 'constitución', 'universidad', 'valle', 'marco', 'ley', 'ciencia', 'tecnología', 'innovación', 'colombia', 'participación', 'asociado', 'sector', 'académico', 'gubernamental', 'empresarial', 'sociedad', 'civil', 'corporación', 'biotec', 'centro', 'investigación', 'desarrollo', 'tecnológico', 'innovación', 'sistema', 'nacional', 'cti', 'colombia', 'reconocido', 'colciencia', 'mediante', 'resolución', 'reconocimiento', 'ampliado', 'resolución', 'marzo', 'base', 'convenio', 'especial', 'cb', 'sede', 'ciat', 'investigacion', 'desarrollo', 'cb', 'construir', 'escuela', 'pensamiento', 'basado', 'tres', 'pilar', 'cadena', 'valor', 'investigación', 'según', 'lavisión', 'cb', 'actualizado', 'proceso', 'direccionamiento', 'estratégico', 'año', 'corporación', 'biotec', 'constituir', 'referente', 'utilización', 'biotecnología', 'lainnovación', 'tecnológico', 'región', 'pacifico', 'colombiano', 'cb', 'misión', 'desarrollar', 'aplicar', 'biotecnología', 'microbiana', 'vegetal', 'contribuir', 'optimización', 'cadena', 'productivo', 'bioindustrial', 'apartir', 'conocimiento', 'uso', 'sostenible', 'biodiversidad', 'occidente', 'colombiano', 'propósito', 'corporación', 'biotec', 'investigacion', 'desarrollo', 'investigacion', 'desarrollo', 'aprovechar', 'biotecnología', 'innovación', 'tecnológico', 'agricultura', 'agroindustria', 'solución', 'necesidad', 'oportunidad', 'bioindustria', 'país', 'región', 'imagen', 'sector', 'productivo', 'beneficiario', 'cadena', 'productivo', 'cb', 'imagen', 'ambiental', 'aplicar', 'desarrollo', 'tecnológico', 'adaptado', 'sistema', 'cadena', 'productivo', 'integrar', 'diverso', 'actor', 'empresario', 'grande', 'pequeño', 'academia', 'diverso', 'nivel', 'comunidad', 'general', 'vinculado', 'desarrollo', 'rural', 'local', 'regional', 'nacional', 'internacional', '•desarrollar', 'mecanismo', 'quepermitar', 'mayor', 'velocidad', 'apropiación', 'investigación', 'producción', 'cb', 'trabajar', 'vía', 'proyecto', 'desarrollar', 'asociativamente', 'enconsorcio', 'red', 'negocio', 'convenio', 'academia', 'empresarios', 'gobierno', 'comunidad', 'corporación', 'desarrollar', 'modelo', 'avalado', 'interinstitucionalmente', 'aportar', 'innovación', 'tecnológico', 'agricultura', 'agroindustria', 'labioindustrio', 'manera', 'especial', 'desarrollo', 'rural', 'cual', 'ofrecer', 'servicio', 'tecnológico', 'encontrar', 'agricultura', 'específico', 'sitio', 'frutal', 'aesfrut', 'cultura', 'sello', 'agricultura', 'saludable', 'innovación', 'tecnológico', 'empresa', 'agroindustrial', 'alto', 'valor', 'agregado', 'economía', 'campesino', 'iecam', 'inserción', 'biotecnología', 'educación', 'básico', 'rural', 'taller', 'biotecnologío', 'biotecnologo', 'consideración', 'política', 'colombia', 'encontrar', 'centro', 'interés', 'público', 'global', 'político', 'económico', 'social', 'surgir', 'firma', 'acuerdo', 'paz', 'habana', 'menor', 'centro', 'desafío', 'agricultura', 'jugar', 'papel', 'crucial', 'evolución', 'país', 'posición', 'economía', 'carácter', 'emergente', 'hacia', 'carácter', 'consolidado', 'dentro', 'club', 'buena', 'práctica', 'organización', 'cooperación', 'desarrollo', 'económico', 'ocde', 'investigación', 'desarrollo', 'agricultura', 'probar', 'ser', 'direccionador', 'económico', 'sector', 'artículo', 'proponer', 'aporte', 'académico', 'basado', 'análisis', 'bibliométrico', 'centrado', 'identificación', 'autor', 'organización', 'influyente', 'disciplina', 'base', 'mapeo', 'red', 'científico', 'citación', 'artículo', 'último', 'año', 'basado', 'información', 'proporcionar', 'base', 'dato', 'web', 'of', 'science', 'wos', 'institución', 'educación', 'superior', 'especialmente', 'universidad', 'jugar', 'rol', 'principal', 'dentro', 'desarrollo', 'investigación', 'innovación', 'creación', 'conocimiento', 'agricultura', 'documento', 'resaltar', 'importancia', 'rol', 'necesidad', 'aumentar', 'forma', 'sostenible', 'producción', 'agrícola', 'ámbito', 'mundial', 'fortalecer', 'enfoque', 'colaborativo', 'dentro', 'instrumento', 'basado', 'política', 'promoción', 'innovación', 'regional', 'nacional', 'agricultura', 'sistema', 'innovación', 'agrícola', 'sia', 'red', 'actor', 'universidad', 'centro', 'investigación', 'entidad', 'territorial', 'empresa', 'ong', 'trabajar', 'forma', 'colaborativo', 'universidad', 'jugar', 'papel', 'central', 'colaboración', 'actor', 'sistema', 'innovación', 'si', 'ámbito', 'mundial', 'medio', 'función', 'rol', 'intermediación', 'conocimiento', 'soportado', 'capital', 'social', 'heterogeneidad', 'red', 'colaboración', 'científico', 'facilitador', 'difusión', 'innovación', 'impacto', 'resultado', 'investigación', 'artículo', 'analizar', 'red', 'citación', 'autor', 'organización', 'investigación', 'agrícola', 'colombia', 'aporte', 'académico', 'comprensión', 'productividad', 'impacto', 'autor', 'organización', 'así', 'colaboración', 'dentro', 'disciplina', 'dentro', 'mapa', 'presentado', 'nodo', 'representar', 'unidad', 'análisis', 'autor', 'organización', 'arco', 'borde', 'relación', 'centrar', 'tipo', 'análisis', 'específicamente', 'relación', 'citación', 'método', 'recopilar', 'información', 'citación', 'artículo', 'publicado', 'año', 'medio', 'opción', 'búsqueda', 'avanzado', 'país', 'región', 'usar', 'término', 'cu', 'colombia', 'obtener', 'resultado', 'identificación', 'artículo', 'web', 'of', 'science', 'clasificar', 'artículo', 'categoría', 'seleccionado', 'refinar', 'resultado', 'investigación', 'subcategoría', 'relacionado', 'agro', 'identificar', 'documento', 'relacionar', 'solo', 'artículo', 'investigación', 'aplicar', 'filtro', 'tomar', 'consideración', 'solo', 'artículo', 'revisión', 'obtener', 'estudio', 'resultado', 'clasificar', 'usar', 'análisis', 'centrado', 'país', 'información', 'colombia', 'aplicar', 'análisis', 'basado', 'citación', 'productividad', 'evaluación', 'actividad', 'colaboración', 'científico', 'análisis', 'bibliométrico', 'mapeo', 'red', 'desarrollar', 'base', 'información', 'estadístico', 'citación', 'autor', 'organización', 'censo', 'artículo', 'análisis', 'citación', 'autor', 'organización', 'permitir', 'identificar', 'autor', 'influyente', 'dentro', 'red', 'científico', 'análisis', 'cita', 'comenzar', 'selección', 'autor', 'unidad', 'análisis', 'objeto', 'estudiar', 'seguido', 'inclusión', 'organización', 'complemento', 'análisis', 'mencionado', 'mapeo', 'red', 'citación', 'desarrollar', 'software', 'vosviewer', 'posicionar', 'herramienta', 'líder', 'número', 'citación', 'mapeo', 'visualización', 'científico', 'análisis', 'citación', 'autor', 'búsqueda', 'autor', 'influyente', 'presentar', 'analizar', 'profundidad', 'mapa', 'basado', 'cita', 'artículo', 'mayor', 'impacto', 'ciencia', 'agrícola', 'colombia', 'análisis', 'caracterizar', 'independencia', 'dado', 'conocer', 'wos', 'considerar', 'información', 'cita', 'parte', 'proceso', 'asignación', 'categoría', 'cuartil', 'revista', 'indexado', 'figura', 'mostrar', 'red', 'autor', 'citado', 'investigación', 'agrícola', 'dentro', 'muestra', 'información', 'citación', 'usar', 'análisis', 'cocitación', 'autor', 'mostrar', 'relacionamiento', 'autor', 'altamente', 'citado', 'ranking', 'autor', 'citado', 'mostrar', 'tabla', 'issn', 'impreso', 'issn', 'línea', 'cc', 'by', 'nd', 'romero', 'riaño', 'pertuz', 'comas', 'colaboración', 'científico', 'investigación', 'agrícola', 'colombia', 'rev', 'uis', 'ing', 'vol', 'pp', 'doi', 'revuin', 'dentro', 'estructura', 'red', 'resaltar', 'posición', 'central', 'profesor', 'rao', 'junto', 'autor', 'blair', 'beebe', 'conformar', 'cluster', 'mayor', 'influencia', 'dentro', 'red', 'color', 'violeto', 'debido', 'productividad', 'cantidad', 'documento', 'impacto', 'número', 'cita', 'figurar', 'mapa', 'citación', 'autor', 'investigación', 'agrícola', 'colombia', 'tabla', 'resumir', 'dato', 'número', 'citación', 'país', 'localización', 'filiación', 'institucional', 'diez', 'principal', 'autor', 'ordenado', 'número', 'citación', 'dentro', 'wos', 'acuerdo', 'indicador', 'número', 'citación', 'autor', 'influyente', 'dentro', 'red', 'investigación', 'agricultura', 'colombia', 'blair', 'mw', 'profesor', 'blair', 'universidad', 'tennessee', 'presentar', 'total', 'documento', 'muestra', 'vínculo', 'investigador', 'red', 'fig', 'tabla', 'ranking', 'autor', 'citado', 'investigación', 'agrícola', 'colombia']",biotech 1
